,房屋名称,房屋链接,房屋位置,房屋位置链接,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
914,采光好，视野好，交通便利楼下配套齐全,https://cd.ke.com/ershoufang/20011617710100210744.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,低楼层(共37层),2015年建,1室1厅,57平米,南,0,1月前发布
915,吉宝凌云峰阁套二诚心出售,https://cd.ke.com/ershoufang/20011617710100306092.html,吉宝凌云峰阁,https://cd.ke.com/xiaoqu/1611062923844/,中楼层(共28层),2015年建,2室1厅,76.98平米,西,28,1月前发布
916,此房装修和设计非常棒，空间利用率高，主卧带衣帽间,https://cd.ke.com/ershoufang/20011617710100505289.html,首创娇子1号,https://cd.ke.com/xiaoqu/166872826916790/,低楼层(共34层),2018年建,3室1厅,86平米,北,5,1月前发布
917,望江橡树林一期套一改套二实得大,https://cd.ke.com/ershoufang/20011617710100419050.html,望江橡树林一期,https://cd.ke.com/xiaoqu/1611041736706/,低楼层(共34层),2009年建,1室1厅,55.5平米,东,8,1月前发布
918,正成财富ID跃层，水电气三通.,https://cd.ke.com/ershoufang/20011617710100415515.html,正成财富ID,https://cd.ke.com/xiaoqu/1611041515481/,中楼层(共31层),2005年建,2室1厅,68.96平米,西,0,1月前发布
919,琉璃厂地铁口小套二，简单装修，中间楼层安静。,https://cd.ke.com/ershoufang/20011617710100209125.html,金象花园三期,https://cd.ke.com/xiaoqu/3011053572471/,中楼层(共6层),2003年建,2室1厅,59.91平米,南,26,1月前发布
920,鑫苑名家居家大套二，高楼层，对中庭,https://cd.ke.com/ershoufang/20011617710100412220.html,鑫苑名家一期,https://cd.ke.com/xiaoqu/1611043165264/,高楼层(共34层),2011年建,2室2厅,78.88平米,南北,2,1月前发布
921,一环内锦江区，08年电梯房，市二医院地铁口，近春熙路,https://cd.ke.com/ershoufang/20011617710100410297.html,萧邦,https://cd.ke.com/xiaoqu/1611059497834/,中楼层(共28层),2008年建,2室1厅,73.67平米,北东北,0,1月前发布
922,城市理想1室0厅东南,https://cd.ke.com/ershoufang/20011617710100407793.html,城市理想,https://cd.ke.com/xiaoqu/1611059198261/,高楼层(共28层),2010年建,1室0厅,38.34平米,东南,3,1月前发布
923,锦蓉佳苑精装修大套三双卫自住房屋,https://cd.ke.com/ershoufang/20011617710100121796.html,锦蓉佳苑,https://cd.ke.com/xiaoqu/1611047607016/,高楼层(共30层),2014年建,3室1厅,131.51平米,南,5,1月前发布
924,蓝谷地房子，套四双卫，户型方正。,https://cd.ke.com/ershoufang/20011617710100113114.html,领域,https://cd.ke.com/xiaoqu/1611061091843/,高楼层(共6层),2005年建,4室2厅,137.88平米,东,13,1月前发布
925,人居东御佲家精装修套四双卫朝南对小区中庭,https://cd.ke.com/ershoufang/20011617710100111736.html,东御佲家,https://cd.ke.com/xiaoqu/1611100029400/,低楼层(共30层),2017年建,4室2厅,137平米,东南,4,1月前发布
926,蓝润锦江春天东南朝向标准套三满两年诚意出售,https://cd.ke.com/ershoufang/20011617710100111490.html,蓝润锦江春天,https://cd.ke.com/xiaoqu/1611063394263/,低楼层(共28层),2016年建,3室1厅,69.92平米,东,45,1月前发布
927,牛市口地铁，中高楼层，全球第二座擎天半岛,https://cd.ke.com/ershoufang/20011617710100108729.html,九龙仓擎天半岛,https://cd.ke.com/xiaoqu/1611046960933/,中楼层(共40层),2013年建,3室2厅,222.5平米,东南,1,1月前发布
928,金融城三期旁中港套二业主诚心出售,https://cd.ke.com/ershoufang/20011617710100104397.html,中港悦蓉府,https://cd.ke.com/xiaoqu/1614826032083808/,低楼层(共34层),2013年建,3室2厅,90.31平米,东南,4,1月前发布
929,采光好，视野好，交通便利楼下配套齐全,https://cd.ke.com/ershoufang/20011617710100100335.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,高楼层(共37层),2015年建,1室1厅,28.03平米,东南,0,1月前发布
930,惊现！！华宇广场精装套三优质！,https://cd.ke.com/ershoufang/20011517710100156084.html,华宇广场,https://cd.ke.com/xiaoqu/1611062702646/,低楼层(共32层),2017年建,3室1厅,72平米,东北,194,1月前发布
931,阳光新业中心1室1厅西北,https://cd.ke.com/ershoufang/20011517710100155544.html,阳光新业中心,https://cd.ke.com/xiaoqu/1611063242484/,低楼层(共45层)1室1厅,70.25平米,西北,,,0,1月前发布
932,国嘉新视界精装套二VR看房很方便,https://cd.ke.com/ershoufang/20011517710100151285.html,国嘉新视界,https://cd.ke.com/xiaoqu/1611043132293/,高楼层(共32层),2009年建,2室1厅,67.5平米,东南,8,1月前发布
933,户型方正采光好，房屋简单装修保养好。,https://cd.ke.com/ershoufang/20011517710100146869.html,水碾河路6号,https://cd.ke.com/xiaoqu/1611043142374/,低楼层(共6层),1995年建,3室1厅,68.68平米,南,0,1月前发布
934,上东花园标准套三，户型方正，采光好,https://cd.ke.com/ershoufang/20011517710100145437.html,上东花园3组团,https://cd.ke.com/xiaoqu/3011053428099/,低楼层(共6层),2000年建,3室2厅,85.41平米,东,3,1月前发布
935,上东花园标准套三户型，户型方正，空间大,https://cd.ke.com/ershoufang/20011517710100144184.html,上东花园3组团,https://cd.ke.com/xiaoqu/3011053428099/,高楼层(共6层)3室2厅,85.41平米,西,,,3,1月前发布
936,尖东旺座一期套二出售居家装修养护良好,https://cd.ke.com/ershoufang/20011517710100142672.html,尖东旺座一期,https://cd.ke.com/xiaoqu/1611044656331/,中楼层(共17层),2004年建,2室1厅,81.66平米,东北,9,1月前发布
937,蜀都花园，精装套一直接入住，保养好！,https://cd.ke.com/ershoufang/20011517710100138210.html,蜀都花园,https://cd.ke.com/xiaoqu/1611041540545/,中楼层(共18层),2003年建,1室1厅,59.6平米,南,36,1月前发布
938,比华利国际城三期3室2厅东南,https://cd.ke.com/ershoufang/20011517710100132343.html,比华利国际城三期,https://cd.ke.com/xiaoqu/3011053478981/,低楼层(共33层),2014年建,3室2厅,91.52平米,东南,1,1月前发布
939,锦馨家园A区简装套一配套成熟,https://cd.ke.com/ershoufang/20011517710100132419.html,锦馨家园A区,https://cd.ke.com/xiaoqu/3011052683437/,高楼层(共18层),2006年建,1室1厅,51.28平米,东南,6,1月前发布
940,滨印象有装修联排别墅，一楼带花园，带车库。,https://cd.ke.com/ershoufang/20011517710100128556.html,河滨印象,https://cd.ke.com/xiaoqu/1611048064478/,低楼层(共3层),2003年建,4室2厅,239.24平米,西南,5,1月前发布
941,标准套二，装修保养好，小区环境好，可停车,https://cd.ke.com/ershoufang/20011517710100127261.html,昭忠祠街72号,https://cd.ke.com/xiaoqu/3011053681024/,中楼层(共7层),1998年建,2室2厅,88.08平米,东南,5,1月前发布
942,标准套三高楼层采光好对中庭带阳台,https://cd.ke.com/ershoufang/20011517710100126958.html,糍粑店街1号,https://cd.ke.com/xiaoqu/3011053914525/,高楼层(共7层),2000年建,3室1厅,105.29平米,南北,7,1月前发布
943,五福苑标准套二，主卧带有大阳台，采光好,https://cd.ke.com/ershoufang/20011517710100124612.html,五福苑(锦江),https://cd.ke.com/xiaoqu/1611062265603/,中楼层(共7层),1999年建,2室1厅,67.7平米,南,0,1月前发布
944,攀成钢改善四房对中庭安静精装自住保养好,https://cd.ke.com/ershoufang/20011517710100123810.html,天誉花园,https://cd.ke.com/xiaoqu/1611061049144/,低楼层(共31层),2016年建,4室2厅,179.11平米,东,22,1月前发布
945,套三带阳台，对中庭，临2000亩的市政公园,https://cd.ke.com/ershoufang/20011517710100118634.html,海棠佳苑,https://cd.ke.com/xiaoqu/169894157102319/,低楼层(共32层)3室2厅,88.52平米,东南,,,5,1月前发布
946,三环内带装修采光好可随时看房,https://cd.ke.com/ershoufang/20011517710100113282.html,蓝谷地天域,https://cd.ke.com/xiaoqu/3011053261179/,高楼层(共31层),2012年建,3室1厅,89.66平米,东北,8,1月前发布
947,阳光新业中心1室0厅东,https://cd.ke.com/ershoufang/20011517710100111379.html,阳光新业中心,https://cd.ke.com/xiaoqu/1611063242484/,低楼层(共45层)1室0厅,48.87平米,东,,,0,1月前发布
948,索尔龙舟1室0厅东南,https://cd.ke.com/ershoufang/20011517710100110775.html,索尔龙舟,https://cd.ke.com/xiaoqu/1611060961817/,高楼层(共34层),2012年建,1室0厅,36.01平米,东南,1,1月前发布
949,俊发星雅俊园1室1厅东东南,https://cd.ke.com/ershoufang/20011517710100106990.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,中楼层(共20层),2015年建,1室1厅,41.19平米,东东南,0,1月前发布
950,均隆街61号2室2厅西南西,https://cd.ke.com/ershoufang/20011517710100106077.html,均隆街61号,https://cd.ke.com/xiaoqu/1613786049686903/,低楼层(共16层)2室2厅,92平米,西南西,,,2,1月前发布
951,俊发星雅俊园1室1厅南,https://cd.ke.com/ershoufang/20011517710100101798.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,低楼层(共37层),2015年建,1室1厅,38.17平米,南,0,1月前发布
952,东洪广厦，精装套三，主卧带阳台，采光好,https://cd.ke.com/ershoufang/20011517710100101583.html,东洪广厦,https://cd.ke.com/xiaoqu/1611047641103/,高楼层(共33层),2013年建,3室1厅,92.2平米,东南,95,1月前发布
953,成龙花园跃层套四带花园出售，成龙花园！,https://cd.ke.com/ershoufang/20011517710100101445.html,成龙花园,https://cd.ke.com/xiaoqu/1611043127332/,高楼层(共6层),2005年建,4室2厅,121.92平米,东,9,1月前发布
954,皇后国际2室1厅北,https://cd.ke.com/ershoufang/20011417710100175753.html,皇后国际,https://cd.ke.com/xiaoqu/1611043134793/,中楼层(共33层),2009年建,2室1厅,68.36平米,北,9,1月前发布
955,海成大厦看府南河景大三居视野开阔,https://cd.ke.com/ershoufang/20011417710100175463.html,海成大厦,https://cd.ke.com/xiaoqu/1611043092235/,高楼层(共19层),2000年建,3室2厅,166.61平米,东南,0,1月前发布
956,邮电职业技术学院宿舍2室1厅东南,https://cd.ke.com/ershoufang/20011417710100175032.html,邮电职业技术学院宿舍,https://cd.ke.com/xiaoqu/1611060749002/,低楼层(共7层)2室1厅,48.32平米,东南,,,2,1月前发布
957,鑫苑名家二期，套二，有装修的房子,https://cd.ke.com/ershoufang/20011417710100173077.html,鑫苑名家二期,https://cd.ke.com/xiaoqu/1611047301096/,高楼层(共34层),2012年建,2室1厅,64.62平米,东南,0,1月前发布
958,房子户型方正，顶楼套一，明厨明卫,https://cd.ke.com/ershoufang/20011417710100171574.html,东方阳光城B区,https://cd.ke.com/xiaoqu/3011052689350/,高楼层(共6层),2005年建,1室1厅,43.4平米,南,38,1月前发布
959,华宇广场5.2米层高朝公园安静视野好,https://cd.ke.com/ershoufang/20011417710100170255.html,华宇广场,https://cd.ke.com/xiaoqu/1611062702646/,高楼层(共18层),2017年建,2室1厅,49平米,东南,0,1月前发布
960,此房满五不唯一，中间楼层，采光充足，配套实施齐全。,https://cd.ke.com/ershoufang/20011417710100162093.html,蓝光时代华章,https://cd.ke.com/xiaoqu/1611058922197/,高楼层(共15层),2003年建,1室0厅,37.15平米,东南,2,1月前发布
961,绿地468公馆一期102平横厅精装户型,https://cd.ke.com/ershoufang/20011417710100155744.html,绿地468公馆一期,https://cd.ke.com/xiaoqu/1611061071609/,低楼层(共33层),2015年建,3室1厅,101.88平米,西南,14,1月前发布
962,468二期装修套三横厅户型采光好户型方正,https://cd.ke.com/ershoufang/20011417710100153572.html,绿地468公馆二期,https://cd.ke.com/xiaoqu/1611100276106/,高楼层(共33层),2015年建,3室2厅,89.49平米,东南,4,1月前发布
963,时代华章中楼层采光好交通方便,https://cd.ke.com/ershoufang/20011417710100144196.html,蓝光时代华章,https://cd.ke.com/xiaoqu/1611058922197/,中楼层(共15层),2003年建,1室1厅,37.94平米,南,2,1月前发布
964,中港央湖名邸横厅套三，户型通透，对中庭安静不吵。,https://cd.ke.com/ershoufang/20011417710100141653.html,中港CCPARK,https://cd.ke.com/xiaoqu/166877044288575/,高楼层(共30层),2017年建,3室2厅,110.64平米,南,0,1月前发布
965,业主自住精装套三朝西南向带阳台,https://cd.ke.com/ershoufang/20011417710100139822.html,镏金岁月,https://cd.ke.com/xiaoqu/1611041550235/,中楼层(共33层),2010年建,3室2厅,105.6平米,西南,17,1月前发布
966,紫东梵谷套三单卫精装房子，低楼层安静不吵闹,https://cd.ke.com/ershoufang/20011417710100138846.html,紫东梵谷二期,https://cd.ke.com/xiaoqu/3011053390122/,低楼层(共11层),2009年建,3室1厅,104.04平米,南,11,1月前发布
967,东城印象小区3室2厅西南,https://cd.ke.com/ershoufang/20011417710100136973.html,东城印象小区,https://cd.ke.com/xiaoqu/1611063610252/,中楼层(共28层),2017年建,3室2厅,96.38平米,西南,5,1月前发布
968,春熙商汇广场+标间+春熙路+交通便利,https://cd.ke.com/ershoufang/20011417710100135298.html,春熙商汇广场,https://cd.ke.com/xiaoqu/1611059289725/,低楼层(共22层),2005年建,1室0厅,34.49平米,东,7,1月前发布
969,环球汇天誉，精装修，地段繁华，2号线300米,https://cd.ke.com/ershoufang/20011417710100132342.html,环球汇天誉,https://cd.ke.com/xiaoqu/1620029839814730/,中楼层(共29层)1室1厅,56平米,南,,,2,1月前发布
970,府河边，安静不临街，装修保养好，标准套二,https://cd.ke.com/ershoufang/20011417710100130785.html,东城拐下街1号,https://cd.ke.com/xiaoqu/1611060091944/,中楼层(共7层),1990年建,2室1厅,62.53平米,东南,5,1月前发布
971,精装套四改套三，可直接拎包入住，业主急售,https://cd.ke.com/ershoufang/20011417710100129688.html,上海东韵,https://cd.ke.com/xiaoqu/1611043073259/,中楼层(共30层),2012年建,3室2厅,128平米,南北,14,1月前发布
972,东润风景低楼层标准两居室明厨明卫,https://cd.ke.com/ershoufang/20011417710100125895.html,东润风景B区,https://cd.ke.com/xiaoqu/1611047729994/,低楼层(共6层),2005年建,2室2厅,82.58平米,南北,15,1月前发布
973,大户型套二，带屋顶花园，户型通透,https://cd.ke.com/ershoufang/20011417710100125671.html,西丁字街5号,https://cd.ke.com/xiaoqu/3011054676179/,高楼层(共7层),2000年建,2室1厅,108.6平米,东南,17,1月前发布
974,万达锦华城。70年住宅标间，不通气,https://cd.ke.com/ershoufang/20011417710100120966.html,万达锦华城,https://cd.ke.com/xiaoqu/1611041535054/,中楼层(共30层),2008年建,1室1厅,56.99平米,东北,6,1月前发布
975,地铁7号线琉璃厂站金象花园二期优质套三,https://cd.ke.com/ershoufang/20011417710100120716.html,金象花园二期,https://cd.ke.com/xiaoqu/3011053186472/,低楼层(共6层),2004年建,3室1厅,79.46平米,东北,31,1月前发布
976,户型方正，套二带小书房！！！！！！,https://cd.ke.com/ershoufang/20011417710100118360.html,皇后国际,https://cd.ke.com/xiaoqu/1611043134793/,中楼层(共32层),2009年建,2室1厅,72.19平米,东南,26,1月前发布
977,中粮鸿云位置安静的中间楼层套二,https://cd.ke.com/ershoufang/20011417710100116962.html,中粮鸿云,https://cd.ke.com/xiaoqu/1611063169008/,中楼层(共40层),2017年建,2室1厅,64.64平米,东南,0,1月前发布
978,城市花园优质刚需盘业主诚意寄售,https://cd.ke.com/ershoufang/20011417710100100795.html,锦江城市花园一期,https://cd.ke.com/xiaoqu/1611041539854/,中楼层(共34层),2009年建,2室1厅,51.75平米,东南,1,1月前发布
979,2014年电梯小高层，高楼层采光好，精装修。,https://cd.ke.com/ershoufang/20011317710100168620.html,沙河上二期,https://cd.ke.com/xiaoqu/1611060729057/,高楼层(共15层),2013年建,2室2厅,82.66平米,北,6,1月前发布
980,上海东韵1室0厅南,https://cd.ke.com/ershoufang/20011317710100158642.html,上海东韵,https://cd.ke.com/xiaoqu/1611043073259/,地下室(共层),2012年建,1室0厅,33.89平米,南,0,1月前发布
981,大户型，带大阳台，房东诚心出售,https://cd.ke.com/ershoufang/20011317710100157419.html,彩蝶花园,https://cd.ke.com/xiaoqu/1611061384284/,低楼层(共6层),2005年建,2室1厅,97.05平米,东,14,1月前发布
982,锦江区低楼层户型方正优质标准套一出售,https://cd.ke.com/ershoufang/20011317710100156264.html,三槐树路91号,https://cd.ke.com/xiaoqu/1611060039649/,中楼层(共5层),1998年建,1室1厅,46.27平米,南,25,1月前发布
983,翡翠城五期标准套四户型方正，视野开阔，,https://cd.ke.com/ershoufang/20011317710100155097.html,翡翠城五期,https://cd.ke.com/xiaoqu/1611043088693/,中楼层(共32层),2011年建,4室2厅,120.42平米,东南,10,1月前发布
984,此房满两年，出行方便，户型方正，对中庭、带生活阳台,https://cd.ke.com/ershoufang/20011317710100150391.html,红星国际,https://cd.ke.com/xiaoqu/1611059130055/,中楼层(共31层),2012年建,1室0厅,40.69平米,南,0,1月前发布
985,望江锦园次新小区沙河边上满二年东南向,https://cd.ke.com/ershoufang/20011317710100145838.html,望江锦园,https://cd.ke.com/xiaoqu/1611058001960/,低楼层(共33层),2014年建,2室1厅,73.27平米,东南,28,1月前发布
986,盐道街，标准套二，房东诚心出售,https://cd.ke.com/ershoufang/20011317710100144240.html,皇后国际,https://cd.ke.com/xiaoqu/1611043134793/,低楼层(共32层),2009年建,2室1厅,72.03平米,南,7,1月前发布
987,锦江区南三环三段精装套三双卫正对锦江看房随时联系,https://cd.ke.com/ershoufang/20011317710100144023.html,蓝光凯丽香江,https://cd.ke.com/xiaoqu/1611041618870/,低楼层(共42层),2009年建,3室2厅,99.81平米,西,5,1月前发布
988,阳光新业中心1室1厅南,https://cd.ke.com/ershoufang/20011317710100141633.html,阳光新业中心,https://cd.ke.com/xiaoqu/1611063242484/,高楼层(共45层)1室1厅,50.97平米,南,,,1,1月前发布
989,鑫苑名家一期中层套一带阳台户型,https://cd.ke.com/ershoufang/20011317710100136925.html,鑫苑名家一期,https://cd.ke.com/xiaoqu/1611043165264/,中楼层(共35层),2011年建,1室1厅,41平米,东北,0,1月前发布
990,康郡优质联排户型好带花园带车位,https://cd.ke.com/ershoufang/20011317710100136469.html,康郡,https://cd.ke.com/xiaoqu/3011053459346/,低楼层(共1层),2006年建,3室2厅,156.81平米,东,6,1月前发布
991,创意山优质房源，成熟的设施设备配套。,https://cd.ke.com/ershoufang/20011317710100131377.html,创意山,https://cd.ke.com/xiaoqu/1611063134459/,中楼层(共22层),2017年建,1室1厅,54.6平米,东,1,1月前发布
992,标准套二，户型通透，不临街小区安静无按揭无贷款,https://cd.ke.com/ershoufang/20011317710100131121.html,水碾河南三街18号,https://cd.ke.com/xiaoqu/1620026594119635/,高楼层(共7层)2室1厅,67平米,东南,,,1,1月前发布
993,牛市口钢五区一梯两户安静低楼层,https://cd.ke.com/ershoufang/20011317710100115573.html,钢管厂五区,https://cd.ke.com/xiaoqu/1611041510821/,中楼层(共7层)2室2厅,73.6平米,南,,,11,1月前发布
994,盐道街，南府街50号，精装套二,https://cd.ke.com/ershoufang/20011317710100114858.html,南府街50号,https://cd.ke.com/xiaoqu/1611061530527/,高楼层(共7层),1995年建,2室1厅,72.54平米,南,10,1月前发布
995,交大绿岭大套二，装修保养好，采光好。,https://cd.ke.com/ershoufang/20011317710100108616.html,交大绿岭一期,https://cd.ke.com/xiaoqu/3011053878390/,低楼层(共34层),2009年建,2室1厅,81.29平米,西南,6,1月前发布
996,盐道街，和贵苑，简装小套三。。,https://cd.ke.com/ershoufang/20011317710100103875.html,和贵苑,https://cd.ke.com/xiaoqu/1610326661411812/,低楼层(共6层)3室1厅,73.8平米,东,,,20,1月前发布
997,一环内中新地段，户型通透干净利索,https://cd.ke.com/ershoufang/20011317710100102859.html,桂王桥南街28号,https://cd.ke.com/xiaoqu/1611063052564/,中楼层(共7层),2001年建,3室2厅,102.47平米,东西,7,1月前发布
998,塔子山地铁口全新自住精装保养好西南朝向视野开阔,https://cd.ke.com/ershoufang/20011217710100190336.html,塔子山壹号,https://cd.ke.com/xiaoqu/1611058895651/,高楼层(共34层),2015年建,3室1厅,82.22平米,西南,30,2月前发布
999,康郡优质套三，对中庭，精装修。,https://cd.ke.com/ershoufang/20011217710100190227.html,康郡,https://cd.ke.com/xiaoqu/3011053459346/,低楼层(共11层),2007年建,3室2厅,123.78平米,西,13,2月前发布
1000,蓝润锦江春天1室1厅东,https://cd.ke.com/ershoufang/20011217710100187213.html,蓝润锦江春天,https://cd.ke.com/xiaoqu/1611063394263/,高楼层(共20层),2016年建,1室1厅,53.18平米,东,0,2月前发布
1001,精装套三，对中庭，看小区，视野广阔,https://cd.ke.com/ershoufang/20011217710100184849.html,东御佲家,https://cd.ke.com/xiaoqu/1611100029400/,低楼层(共33层),2017年建,3室1厅,92.38平米,西北,51,2月前发布
1002,川师南门旁精装小套三，三面采光，朝南，户型通透,https://cd.ke.com/ershoufang/20011217710100183679.html,蓝谷地天域,https://cd.ke.com/xiaoqu/3011053261179/,中楼层(共34层),2010年建,3室2厅,87.92平米,东南,21,2月前发布
1003,地铁口，东洪广厦居家套三，业主诚心出售,https://cd.ke.com/ershoufang/20011217710100181767.html,东洪广厦,https://cd.ke.com/xiaoqu/1611047641103/,高楼层(共33层),2013年建,3室2厅,92平米,西北,2,2月前发布
1004,华宇广场1室1厅南,https://cd.ke.com/ershoufang/20011217710100165796.html,华宇广场,https://cd.ke.com/xiaoqu/1611062702646/,低楼层(共18层),2017年建,1室1厅,49.06平米,南,0,2月前发布
1005,电梯套二不临街安静精装套二带阳台,https://cd.ke.com/ershoufang/20011217710100165413.html,锦馨家园A区,https://cd.ke.com/xiaoqu/3011052683437/,高楼层(共18层),2006年建,2室1厅,84.29平米,南,9,2月前发布
1006,户型方正，次卧带阳台，东南朝向,https://cd.ke.com/ershoufang/20011217710100163317.html,上东锦城A区,https://cd.ke.com/xiaoqu/3011053447549/,低楼层(共34层),2009年建,3室2厅,89.19平米,东南,72,2月前发布
1007,锦馨家园B区标准套二户型，清水交付,https://cd.ke.com/ershoufang/20011217710100154250.html,锦馨家园B区,https://cd.ke.com/xiaoqu/3011053005099/,低楼层(共18层),2000年建,2室1厅,85.53平米,东,11,2月前发布
1008,小区是2013年交房的电梯小高层总高15楼，房子精装修。,https://cd.ke.com/ershoufang/20011217710100154154.html,沙河上二期,https://cd.ke.com/xiaoqu/1611060729057/,中楼层(共15层),2013年建,2室1厅,71.97平米,东南,20,2月前发布
1009,上海东韵朝南视野好套二满2年无抵押,https://cd.ke.com/ershoufang/20011217710100151762.html,上海东韵,https://cd.ke.com/xiaoqu/1611043073259/,高楼层(共30层),2012年建,2室1厅,70.69平米,南,25,2月前发布
1010,合能锦城2室1厅东南,https://cd.ke.com/ershoufang/20011217710100150752.html,合能锦城,https://cd.ke.com/xiaoqu/1611063766797/,中楼层(共28层),2015年建,2室1厅,64.24平米,东南,2,2月前发布
1011,太古里金府花园，户型方正，可看府河，采光好,https://cd.ke.com/ershoufang/20011217710100149392.html,金府花园,https://cd.ke.com/xiaoqu/1611043344612/,高楼层(共28层),2004年建,2室1厅,85.5平米,东南,12,2月前发布
1012,万科实用性强的套二；储存功能强,https://cd.ke.com/ershoufang/20011217710100147428.html,万科金润华府,https://cd.ke.com/xiaoqu/1611057882526/,高楼层(共35层),2012年建,2室2厅,65.2平米,西南,41,2月前发布
1013,澳龙名城大型车位，业主诚心出售,https://cd.ke.com/ershoufang/20011217710100145168.html,澳龙名城,https://cd.ke.com/xiaoqu/1611041481744/,地下室(共1层),2009年建,1室0厅,41.88平米,东,0,2月前发布
1014,凯丽香江装修套二出门锦江河畔带阳台看房方便,https://cd.ke.com/ershoufang/20011217710100144938.html,蓝光凯丽香江,https://cd.ke.com/xiaoqu/1611041618870/,中楼层(共42层),2009年建,2室1厅,71.23平米,南,78,2月前发布
1015,乐天圣苑3室1厅西南,https://cd.ke.com/ershoufang/20011217710100143959.html,乐天圣苑,https://cd.ke.com/xiaoqu/1611064002806/,中楼层(共40层)3室1厅,87.68平米,西南,,,27,2月前发布
1016,南府街50号2室1厅南,https://cd.ke.com/ershoufang/20011217710100143179.html,南府街50号,https://cd.ke.com/xiaoqu/1611061530527/,中楼层(共7层),1995年建,2室1厅,72.54平米,南,29,2月前发布
1017,清水大套四交通方便配套完善,https://cd.ke.com/ershoufang/20011217710100140761.html,中房优山PLUS,https://cd.ke.com/xiaoqu/1611706020408995/,低楼层(共32层)4室2厅,120平米,西南,,,4,2月前发布
1018,双公园双地铁二环边套二交通便利户型通透,https://cd.ke.com/ershoufang/20011217710100139860.html,摩玛城,https://cd.ke.com/xiaoqu/1611041551659/,中楼层(共34层),2011年建,2室1厅,79.13平米,南北,0,2月前发布
1019,牛王庙标准套二，出租装修，低楼层,https://cd.ke.com/ershoufang/20011217710100139381.html,一心园,https://cd.ke.com/xiaoqu/1611042048180/,低楼层(共7层),2000年建,2室1厅,59.33平米,东南,1,2月前发布
1020,鑫苑名家二期带装修的套二，可拎包入住,https://cd.ke.com/ershoufang/20011217710100128526.html,鑫苑名家二期,https://cd.ke.com/xiaoqu/1611047301096/,高楼层(共34层),2012年建,2室1厅,75.79平米,东南,15,2月前发布
1021,清水大户型套四双卫，户型方正，格局紧凑,https://cd.ke.com/ershoufang/20011217710100124783.html,锦蓉佳苑,https://cd.ke.com/xiaoqu/1611047607016/,低楼层(共30层),2014年建,4室2厅,137平米,东南西北,10,2月前发布
1022,精装修套三对中庭安静采光好,https://cd.ke.com/ershoufang/20011217710100123988.html,绿地468公馆一期,https://cd.ke.com/xiaoqu/1611061071609/,低楼层(共25层),2015年建,3室2厅,88.39平米,东北,3,2月前发布
1023,大观苑标准套二，采光比较好，适合刚需,https://cd.ke.com/ershoufang/20011217710100116039.html,大观苑一期,https://cd.ke.com/xiaoqu/3011053506896/,高楼层(共6层)2室1厅,72.63平米,东南,,,6,2月前发布
1024,标准套二有装修，中楼层带阳台安静不吵，随时约看。,https://cd.ke.com/ershoufang/20011217710100115413.html,万达锦华城,https://cd.ke.com/xiaoqu/1611041535054/,高楼层(共30层),2008年建,2室2厅,75.19平米,东南,16,2月前发布
1025,城市理想标准套二精装修拎包入住,https://cd.ke.com/ershoufang/20011217710100102648.html,城市理想,https://cd.ke.com/xiaoqu/1611059198261/,高楼层(共37层),2010年建,2室1厅,60.99平米,南北,9,2月前发布
1026,滨江中路1号2001年建成，塔楼，视野好，有阳台,https://cd.ke.com/ershoufang/20011217710100102510.html,滨江中路1号,https://cd.ke.com/xiaoqu/1611060162404/,中楼层(共25层),1992年建,3室2厅,115.68平米,北,21,2月前发布
1027,采光好，视野好，交通便利楼下配套齐全,https://cd.ke.com/ershoufang/20011217710100100317.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,高楼层(共37层),2015年建,1室1厅,42平米,东南,0,2月前发布
