,房屋名称,房屋链接,房屋位置,房屋位置链接,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
1827,房东诚心出售房子对中庭安静看房提前预约,https://cd.ke.com/ershoufang/20030417710100108550.html,兴城融域,https://cd.ke.com/xiaoqu/1611042047653/,中楼层(共11层),2009年建,3室1厅,97.12平米,南,2,8天前发布
1828,一楼带花园有装修户型方正配套成熟,https://cd.ke.com/ershoufang/20030417710100107772.html,瑞联路49号,https://cd.ke.com/xiaoqu/1611043146035/,低楼层(共5层),1965年建,2室1厅,71平米,东东南南,0,8天前发布
1829,居家装修、客厅带阳台有入户，有家具家电,https://cd.ke.com/ershoufang/20030417710100106333.html,中大君悦金沙七期君逸院,https://cd.ke.com/xiaoqu/1611047383909/,低楼层(共22层),2014年建,2室2厅,87.87平米,东南,1,8天前发布
1830,双清南路4号2室1厅南,https://cd.ke.com/ershoufang/20030417710100105931.html,双清南路4号,https://cd.ke.com/xiaoqu/1611041824810/,高楼层(共7层),2000年建,2室1厅,65平米,南,0,8天前发布
1831,青羊区0.5环狮子巷，标准套一,https://cd.ke.com/ershoufang/20030417710100104974.html,狮子巷60号,https://cd.ke.com/xiaoqu/1611062300099/,中楼层(共8层),1995年建,1室1厅,44.03平米,南,18,8天前发布
1832,凯德风尚4室2厅南,https://cd.ke.com/ershoufang/20030317710100200251.html,凯德风尚,https://cd.ke.com/xiaoqu/1611043174238/,高楼层(共18层),2012年建,4室2厅,144.5平米,南,2,9天前发布
1833,龙栖路644号1室1厅东南,https://cd.ke.com/ershoufang/20030317710100198023.html,龙栖路644号,https://cd.ke.com/xiaoqu/3011055673966/,高楼层(共6层),2000年建,1室1厅,45.89平米,东南,0,9天前发布
1834,浣花新城4室2厅东南西北,https://cd.ke.com/ershoufang/20030317710100193647.html,浣花新城,https://cd.ke.com/xiaoqu/1611058687453/,高楼层(共5层),2002年建,4室2厅,152.82平米,东南西北,5,9天前发布
1835,时代尊城3室2厅东南,https://cd.ke.com/ershoufang/20030317710100193431.html,时代尊城,https://cd.ke.com/xiaoqu/1611041601162/,中楼层(共18层),2007年建,3室2厅,113.62平米,东南,10,9天前发布
1836,保利香槟光华1室0厅南,https://cd.ke.com/ershoufang/20030317710100191624.html,保利香槟光华,https://cd.ke.com/xiaoqu/1611060968918/,地下室(共层)1室0厅,20平米,南,,,0,9天前发布
1837,三房出售有装修朝南不临街,https://cd.ke.com/ershoufang/20030317710100191542.html,北斗星花园,https://cd.ke.com/xiaoqu/1611059035395/,中楼层(共21层),2001年建,3室2厅,145.61平米,东南,8,9天前发布
1838,城西优品道，品质小区大套一，租金2500,https://cd.ke.com/ershoufang/20030317710100185236.html,优品道二期,https://cd.ke.com/xiaoqu/1617975849005219/,高楼层(共9层),2010年建,1室1厅,65.38平米,东南,11,9天前发布
1839,青羊区置信丽都玉园领邸套五跃层,https://cd.ke.com/ershoufang/20030317710100183525.html,置信丽都玉园领邸,https://cd.ke.com/xiaoqu/1611048020203/,低楼层(共5层),2007年建,5室2厅,199平米,南,7,9天前发布
1840,水木光华跃层户型中间楼层套一双卫,https://cd.ke.com/ershoufang/20030317710100181019.html,水木光华,https://cd.ke.com/xiaoqu/1611041807591/,高楼层(共11层),2004年建,1室1厅,38.05平米,西,11,9天前发布
1841,易诚国际精装修婚房朝东对中庭视野开阔,https://cd.ke.com/ershoufang/20030317710100178215.html,金阳易诚国际,https://cd.ke.com/xiaoqu/1611043100741/,中楼层(共22层),2010年建,2室2厅,72.76平米,东南,15,9天前发布
1842,总价低，对小区，一点都不临街，很安静,https://cd.ke.com/ershoufang/20030317710100173282.html,金阳易诚国际,https://cd.ke.com/xiaoqu/1611043100741/,高楼层(共22层),2010年建,2室1厅,74.02平米,南,0,9天前发布
1843,保利香槟光华1室0厅东南,https://cd.ke.com/ershoufang/20030317710100173488.html,保利香槟光华,https://cd.ke.com/xiaoqu/1611060968918/,地下室(共层)1室0厅,35平米,东南,,,0,9天前发布
1844,东原精装套三双卫，对中庭，采光视野好,https://cd.ke.com/ershoufang/20030317710100167294.html,东原时光道,https://cd.ke.com/xiaoqu/1611063210428/,中楼层(共19层),2015年建,3室2厅,88.12平米,北,1,9天前发布
1845,满五高楼层，楼层好，视野开阔，标准套三,https://cd.ke.com/ershoufang/20030317710100163848.html,冠城花园三期,https://cd.ke.com/xiaoqu/1611060141318/,高楼层(共20层),2008年建,3室2厅,112.29平米,南,1,9天前发布
1846,青羊区电梯小高层黄忠公园旁带大平台花园,https://cd.ke.com/ershoufang/20030317710100162959.html,上品金沙,https://cd.ke.com/xiaoqu/3011055315135/,低楼层(共12层),2015年建,3室1厅,137.8平米,东,4,9天前发布
1847,凯德风尚1室0厅南,https://cd.ke.com/ershoufang/20030317710100158345.html,凯德风尚,https://cd.ke.com/xiaoqu/1611043174238/,地下室(共1层)1室0厅,30平米,南,,,0,9天前发布
1848,0.5环，近地铁，标准套一，低楼层，采光良好,https://cd.ke.com/ershoufang/20030317710100158131.html,鼓楼北三街32号,https://cd.ke.com/xiaoqu/3011053739293/,低楼层(共7层),2000年建,1室1厅,49.35平米,东,10,9天前发布
1849,简装套三，户型方正，交通便利，配套成熟,https://cd.ke.com/ershoufang/20030317710100159851.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,中楼层(共18层),2012年建,3室2厅,89平米,北南,0,9天前发布
1850,标准套2，房东诚心出售.......,https://cd.ke.com/ershoufang/20030317710100163725.html,清江苑,https://cd.ke.com/xiaoqu/1620026460944873/,低楼层(共1层)2室1厅,55.51平米,南北,,,15,9天前发布
1851,水木光华2室1厅南,https://cd.ke.com/ershoufang/20030317710100162356.html,水木光华,https://cd.ke.com/xiaoqu/1611041807591/,高楼层(共11层),2004年建,2室1厅,45.91平米,南,3,9天前发布
1852,颐和京都1室1厅西南,https://cd.ke.com/ershoufang/20030317710100157627.html,颐和京都,https://cd.ke.com/xiaoqu/1611041624486/,高楼层(共24层),2012年建,1室1厅,46.45平米,西南,3,9天前发布
1853,新城市广场精装标间，户型方正，通风好，采光好,https://cd.ke.com/ershoufang/20030317710100156463.html,新城市广场,https://cd.ke.com/xiaoqu/1611059361602/,高楼层(共30层),2003年建,1室0厅,28.51平米,东南,0,9天前发布
1854,房屋是业主自住装修，客厅带阳台，户型方正，配套成熟,https://cd.ke.com/ershoufang/20030317710100156195.html,光华馨地,https://cd.ke.com/xiaoqu/1611041580934/,高楼层(共11层),2006年建,3室2厅,96.3平米,东北,3,9天前发布
1855,朗基龙堂朝东有装修采光充足户型方正,https://cd.ke.com/ershoufang/20030317710100153573.html,朗基龙堂,https://cd.ke.com/xiaoqu/1611041619788/,低楼层(共27层),2010年建,2室1厅,78.9平米,东,9,9天前发布
1856,此房满两年，出行方便，户型方正，居住方便舒适,https://cd.ke.com/ershoufang/20030317710100152114.html,花样年华新街坊二期,https://cd.ke.com/xiaoqu/1611059316102/,中楼层(共25层),2009年建,1室1厅,46.99平米,东南,1,9天前发布
1857,多子巷21号3室1厅东南西,https://cd.ke.com/ershoufang/20030317710100150479.html,多子巷21号,https://cd.ke.com/xiaoqu/1611060655580/,高楼层(共6层)3室1厅,82.42平米,东南西,,,25,9天前发布
1858,此房为福华新起点电梯标准套一，18年设计重新装修。,https://cd.ke.com/ershoufang/20030317710100144576.html,福华新起点,https://cd.ke.com/xiaoqu/1611061227213/,中楼层(共17层),2004年建,1室1厅,66.59平米,东,1,9天前发布
1859,金鹏街271号1室1厅东南,https://cd.ke.com/ershoufang/20030317710100143961.html,金鹏街271号,https://cd.ke.com/xiaoqu/1620024905269538/,低楼层(共6层)1室1厅,38.91平米,东南,,,0,9天前发布
1860,新上房源，精装标间户型方正,https://cd.ke.com/ershoufang/20030317710100143774.html,蓝光coco金沙二期,https://cd.ke.com/xiaoqu/1611062950321/,中楼层(共22层),2015年建,1室0厅,25.2平米,东,10,9天前发布
1861,上城生活馆2室1厅西,https://cd.ke.com/ershoufang/20030317710100140290.html,上城生活馆,https://cd.ke.com/xiaoqu/1611041805848/,高楼层(共11层),2004年建,2室1厅,88.54平米,西,1,9天前发布
1862,精装套二拎包入住中间楼层,https://cd.ke.com/ershoufang/20030317710100138113.html,清溪雅筑,https://cd.ke.com/xiaoqu/1611047819375/,中楼层(共18层),2012年建,2室1厅,75.06平米,西,0,9天前发布
1863,中大君悦金沙七期中间楼层套一有装修,https://cd.ke.com/ershoufang/20030317710100136074.html,中大君悦金沙七期君逸院,https://cd.ke.com/xiaoqu/1611047383909/,中楼层(共22层),2014年建,1室1厅,65.29平米,东南,2,9天前发布
1864,铸信境界套三双卫简装对中庭不临街,https://cd.ke.com/ershoufang/20030317710100135212.html,铸信境界,https://cd.ke.com/xiaoqu/1611041556151/,高楼层(共27层),2009年建,3室2厅,89.66平米,东,18,9天前发布
1865,长虹和悦府精装可拎包入住三居室,https://cd.ke.com/ershoufang/20030317710100132789.html,长虹和悦府,https://cd.ke.com/xiaoqu/1611063890469/,高楼层(共20层),2015年建,3室2厅,75.61平米,西,1,9天前发布
1866,产权满两年，装修好，业主自住保养好!,https://cd.ke.com/ershoufang/20030317710100132382.html,蓝光COCO金沙三期,https://cd.ke.com/xiaoqu/1611050190095/,低楼层(共23层),2015年建,3室2厅,69.56平米,北,11,9天前发布
1867,新城市广场套一有装修看房预约,https://cd.ke.com/ershoufang/20030317710100128150.html,新城市广场,https://cd.ke.com/xiaoqu/1611059361602/,高楼层(共30层),2003年建,1室1厅,45.41平米,东南,0,9天前发布
1868,青羊区石人东路五号套一户型方正采光好,https://cd.ke.com/ershoufang/20030317710100126869.html,石人东路5号,https://cd.ke.com/xiaoqu/3011056042053/,中楼层(共7层)1室1厅,49.64平米,东南,,,0,9天前发布
1869,此房业主自住，采光视野好，户型方正，业主诚心出售,https://cd.ke.com/ershoufang/20030317710100124555.html,长虹和悦府,https://cd.ke.com/xiaoqu/1611063890469/,低楼层(共20层),2015年建,3室1厅,75.29平米,西,36,9天前发布
1870,锦里西路123号2室1厅东西,https://cd.ke.com/ershoufang/20030317710100120228.html,锦里西路123号,https://cd.ke.com/xiaoqu/3011054248462/,高楼层(共7层),1999年建,2室1厅,76.97平米,东西,5,9天前发布
1871,时代凯悦户型方正，采光好。,https://cd.ke.com/ershoufang/20030317710100118022.html,时代凯悦,https://cd.ke.com/xiaoqu/1611058909990/,低楼层(共40层),2006年建,1室0厅,39.55平米,东南,0,9天前发布
1872,大地新光华广场1室0厅东,https://cd.ke.com/ershoufang/20030317710100117717.html,大地新光华广场,https://cd.ke.com/xiaoqu/1611043937297/,低楼层(共15层),2000年建,1室0厅,42.5平米,东,0,9天前发布
1873,牧电后街8号低楼层优质套三小区环境好安静,https://cd.ke.com/ershoufang/20030317710100117895.html,牧电后街8号,https://cd.ke.com/xiaoqu/1611058692410/,低楼层(共7层)3室1厅,94.41平米,西南,,,2,9天前发布
1874,房子是标准套一，卧室带阳台，明厨明卫，小区临河,https://cd.ke.com/ershoufang/20030317710100115555.html,浣花南路218号,https://cd.ke.com/xiaoqu/1611058725216/,低楼层(共5层),2000年建,1室1厅,37.88平米,南,0,9天前发布
1875,标准套一，户型好，楼层好，交通便利，生活方便,https://cd.ke.com/ershoufang/20030317710100116920.html,新城市广场,https://cd.ke.com/xiaoqu/1611059361602/,中楼层(共30层),2003年建,1室1厅,46.32平米,东,0,9天前发布
1876,车位业主诚心出售,https://cd.ke.com/ershoufang/20030317710100113268.html,凯德风尚,https://cd.ke.com/xiaoqu/1611043174238/,地下室(共1层)1室0厅,30.07平米,南,,,0,9天前发布
1877,简装套三，位置好，户型实用无浪费,https://cd.ke.com/ershoufang/20030317710100109412.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,低楼层(共18层),2012年建,3室2厅,89平米,北,1,9天前发布
1878,金沙海棠2室2厅东南,https://cd.ke.com/ershoufang/20030317710100109595.html,金沙海棠,https://cd.ke.com/xiaoqu/1611041589970/,低楼层(共18层),2012年建,2室2厅,90.17平米,东南,4,9天前发布
1879,朗基朝南套二，有装修，对中庭，采光好。,https://cd.ke.com/ershoufang/20030317710100108262.html,朗基龙堂,https://cd.ke.com/xiaoqu/1611041619788/,高楼层(共27层),2010年建,2室2厅,83.5平米,东南,3,9天前发布
1880,新城市广场套二出售视野开阔,https://cd.ke.com/ershoufang/20030317710100108385.html,新城市广场,https://cd.ke.com/xiaoqu/1611059361602/,高楼层(共30层),2003年建,2室1厅,71.03平米,东南,1,9天前发布
1881,百花西路标准套二，户型方正，楼层朝向好,https://cd.ke.com/ershoufang/20030317710100107347.html,百花西路15号,https://cd.ke.com/xiaoqu/1614874410496417/,中楼层(共5层),2000年建,2室1厅,56.3平米,南,0,9天前发布
1882,百花西路标准套一，户型方正，楼层朝向好,https://cd.ke.com/ershoufang/20030317710100106268.html,百花西路15号,https://cd.ke.com/xiaoqu/1614874410496417/,中楼层(共5层),2000年建,1室1厅,45.83平米,南,0,9天前发布
1883,清河阳光3室1厅东,https://cd.ke.com/ershoufang/20030317710100106932.html,清河阳光,https://cd.ke.com/xiaoqu/1611043168201/,高楼层(共18层),2010年建,3室1厅,125.86平米,东,2,9天前发布
1884,府南河边，精装套二，东南朝向。,https://cd.ke.com/ershoufang/20030317710100104475.html,现代城人民公园,https://cd.ke.com/xiaoqu/1611041622435/,中楼层(共23层),2004年建,2室2厅,87平米,东南,18,9天前发布
1885,大地新光华广场1室1厅南,https://cd.ke.com/ershoufang/20030317710100102290.html,大地新光华广场,https://cd.ke.com/xiaoqu/1611043937297/,高楼层(共15层),2000年建,1室1厅,60.53平米,南,0,9天前发布
1886,卧龙晓城5室2厅南,https://cd.ke.com/ershoufang/20030317710100102389.html,卧龙晓城,https://cd.ke.com/xiaoqu/1611042045164/,高楼层(共6层),2003年建,5室2厅,169.67平米,南,2,9天前发布
1887,交通便利视野不错采光好保养不错配套齐全,https://cd.ke.com/ershoufang/20030317710100101397.html,罗马国际,https://cd.ke.com/xiaoqu/1611059485993/,高楼层(共20层),2006年建,1室0厅,41.82平米,东北,1,9天前发布
1888,金地B区精装套三，对中庭，双卫双阳台，安静，满2年,https://cd.ke.com/ershoufang/20030217710100172331.html,金地嘉年华城B区,https://cd.ke.com/xiaoqu/1611047923570/,低楼层(共18层),2014年建,3室2厅,116.77平米,东南,1,10天前发布
1889,清水路苑套二出售近大门口诚心出售,https://cd.ke.com/ershoufang/20030217710100170488.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,中楼层(共18层),2012年建,2室2厅,81.81平米,东,29,10天前发布
1890,香槟花园1室0厅西南,https://cd.ke.com/ershoufang/20030217710100169860.html,香槟花园,https://cd.ke.com/xiaoqu/1611041826164/,地下室(共1层)1室0厅,28.31平米,西南,,,0,10天前发布
1891,快乐空间精装电梯套三双卫文化宫地铁178万,https://cd.ke.com/ershoufang/20030217710100169089.html,快乐空间,https://cd.ke.com/xiaoqu/1611041803733/,高楼层(共11层),2005年建,3室1厅,95.43平米,东,3,10天前发布
1892,标准套二格局方正户型通透采光很好,https://cd.ke.com/ershoufang/20030217710100163151.html,百花西路19号院,https://cd.ke.com/xiaoqu/1615758173156088/,高楼层(共6层)2室2厅,63.09平米,南,,,1,10天前发布
1893,锦都2室1厅南北,https://cd.ke.com/ershoufang/20030217710100162657.html,锦都,https://cd.ke.com/xiaoqu/3011053410699/,高楼层(共25层),2004年建,2室1厅,80平米,南北,4,10天前发布
1894,贝森标准两居室楼上三间楼下两间,https://cd.ke.com/ershoufang/20030217710100156077.html,贝森园,https://cd.ke.com/xiaoqu/1611041814172/,高楼层(共7层),2000年建,2室2厅,83平米,南,1,10天前发布
1895,东原时光道3室2厅东,https://cd.ke.com/ershoufang/20030217710100156734.html,东原时光道,https://cd.ke.com/xiaoqu/1611063210428/,低楼层(共22层),2016年建,3室2厅,89.53平米,东,3,10天前发布
1896,金沙鹭岛四期3室1厅东,https://cd.ke.com/ershoufang/20030217710100153732.html,金沙鹭岛四期,https://cd.ke.com/xiaoqu/167512342934401/,低楼层(共32层),2017年建,3室1厅,89平米,东,6,10天前发布
1897,地铁口，标间，米兰小筑电梯即买即收租,https://cd.ke.com/ershoufang/20030217710100150299.html,米兰小筑,https://cd.ke.com/xiaoqu/1611059509904/,中楼层(共17层),2005年建,1室1厅,44.3平米,东,3,10天前发布
1898,长顺中街，东门街小区精装修老套二，采光好,https://cd.ke.com/ershoufang/20030217710100144571.html,东门街96号,https://cd.ke.com/xiaoqu/3011055752564/,高楼层(共6层),1995年建,2室1厅,50.64平米,南北,0,10天前发布
1899,自住套二户型方正高楼层,https://cd.ke.com/ershoufang/20030217710100146021.html,培风小区80号,https://cd.ke.com/xiaoqu/1611041578057/,高楼层(共11层),2000年建,2室2厅,95平米,东,0,10天前发布
1900,此房户型方正格局好业主诚心卖视野开阔交通便利,https://cd.ke.com/ershoufang/20030217710100145341.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,低楼层(共18层),2012年建,2室2厅,83平米,西,3,10天前发布
1901,八宝街万和苑电梯大套三、配套齐，交通生活方便。,https://cd.ke.com/ershoufang/20030217710100139048.html,万和苑,https://cd.ke.com/xiaoqu/3011053918752/,低楼层(共29层),1999年建,3室2厅,155.12平米,东,2,10天前发布
1902,胜西电梯套一，房龄新，出行方便,https://cd.ke.com/ershoufang/20030217710100132798.html,尊城国际,https://cd.ke.com/xiaoqu/1611061067228/,中楼层(共36层),2012年建,1室1厅,56.7平米,东南,11,10天前发布
1903,小套三，位置好，楼层也不错，可直接入住,https://cd.ke.com/ershoufang/20030217710100132337.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,高楼层(共18层),2012年建,3室2厅,89平米,北,30,10天前发布
1904,盛世草堂2室2厅南,https://cd.ke.com/ershoufang/20030217710100131650.html,盛世草堂,https://cd.ke.com/xiaoqu/3011056043172/,高楼层(共23层),2008年建,2室2厅,88.03平米,南,2,10天前发布
1905,青羊区光华锦苑改善大套三带全屋空调+暖气,https://cd.ke.com/ershoufang/20030217710100131235.html,光华锦苑,https://cd.ke.com/xiaoqu/1611047819274/,高楼层(共21层),2013年建,3室2厅,133平米,南,5,10天前发布
1906,西二环内精装修套三，不临街安静，直接可以入住,https://cd.ke.com/ershoufang/20030217710100130944.html,欣园二期,https://cd.ke.com/xiaoqu/1611057631827/,高楼层(共7层),2002年建,3室1厅,139.53平米,南,7,10天前发布
1907,万科金色领域业主诚心出售大平台套一业主全款，,https://cd.ke.com/ershoufang/20030217710100129166.html,万科金色领域,https://cd.ke.com/xiaoqu/1611044699628/,中楼层(共21层),2012年建,1室1厅,262平米,东南,1,10天前发布
1908,东原精装套二业主诚心出售采光好,https://cd.ke.com/ershoufang/20030217710100121017.html,东原时光道,https://cd.ke.com/xiaoqu/1611063210428/,低楼层(共22层),2015年建,2室1厅,59.78平米,东南,1,10天前发布
1909,精装修标准套三户型方正,https://cd.ke.com/ershoufang/20030217710100118130.html,颐和京都,https://cd.ke.com/xiaoqu/1611041624486/,中楼层(共29层),2016年建,3室2厅,94.36平米,东,5,10天前发布
1910,天鹅星座套三，户型方正，采光好有电梯,https://cd.ke.com/ershoufang/20030217710100114770.html,天鹅星座,https://cd.ke.com/xiaoqu/1611043005710/,中楼层(共11层),2002年建,3室2厅,165平米,东,9,10天前发布
1911,新上套二朝东对中庭客厅带阳台,https://cd.ke.com/ershoufang/20030217710100113151.html,光华碧邻,https://cd.ke.com/xiaoqu/1611047773909/,低楼层(共20层),2013年建,2室2厅,79.7平米,东,11,10天前发布
1912,佳兆业广场精装套二房东诚心出售,https://cd.ke.com/ershoufang/20030217710100111433.html,佳兆业广场,https://cd.ke.com/xiaoqu/166988596260316/,中楼层(共15层)2室1厅,67.47平米,东南,,,3,10天前发布
1913,此房在四楼，采光好，交通便利。,https://cd.ke.com/ershoufang/20030217710100110225.html,锦怡居,https://cd.ke.com/xiaoqu/1611059892461/,中楼层(共6层),2002年建,3室2厅,134.7平米,南,1,10天前发布
1914,保利香槟光华中间楼层精装套二出售,https://cd.ke.com/ershoufang/20030217710100109238.html,保利香槟光华,https://cd.ke.com/xiaoqu/1611060968918/,中楼层(共18层),2014年建,2室1厅,55.97平米,东北,21,10天前发布
1915,同善桥八号社区，简装套三，高楼层,https://cd.ke.com/ershoufang/20030217710100105993.html,同善桥横街8号社区,https://cd.ke.com/xiaoqu/169212845896044/,高楼层(共7层)3室1厅,84.73平米,东,,,0,10天前发布
1916,金地嘉年华城C区3室2厅东北,https://cd.ke.com/ershoufang/20030217710100104693.html,金地嘉年华城C区,https://cd.ke.com/xiaoqu/1611047923727/,中楼层(共18层),2014年建,3室2厅,119平米,东北,1,10天前发布
1917,金地嘉年华套二，客厅带阳台！看房预约,https://cd.ke.com/ershoufang/20030217710100103180.html,金地金沙府邸,https://cd.ke.com/xiaoqu/3011055308539/,中楼层(共18层),2016年建,2室2厅,90.14平米,东南,0,10天前发布
1918,此房户型方正，标准套二，采光好，有10余平米露台,https://cd.ke.com/ershoufang/20030217710100102678.html,红墙国际,https://cd.ke.com/xiaoqu/1611059316236/,低楼层(共38层),2011年建,2室1厅,81.87平米,南东北,4,10天前发布
1919,满两年，采光好，视野开阔，装修保养很好,https://cd.ke.com/ershoufang/20030217710100102435.html,中铁瑞景颐城,https://cd.ke.com/xiaoqu/1611049057688/,中楼层(共21层),2013年建,3室2厅,80.27平米,西,8,10天前发布
1920,金沙西墅四室二厅全新装修诚意出售,https://cd.ke.com/ershoufang/20030217710100100398.html,金沙西墅,https://cd.ke.com/xiaoqu/1611047155400/,中楼层(共5层),2011年建,4室2厅,166.06平米,东南,1,10天前发布
1921,毛坯房通透户型西南朝向前后中庭两梯四户人车分流,https://cd.ke.com/ershoufang/20030117710100205923.html,中大君悦金沙七期君逸院,https://cd.ke.com/xiaoqu/1611047383909/,高楼层(共23层),2014年建,2室2厅,88.2平米,西南,2,11天前发布
1922,光华碧邻标准套一，户型方正采光好。,https://cd.ke.com/ershoufang/20030117710100205331.html,光华碧邻,https://cd.ke.com/xiaoqu/1611047773909/,高楼层(共20层),2013年建,1室1厅,49.01平米,南西南,8,11天前发布
1923,清水路苑清水房，格局方正，已经满二,https://cd.ke.com/ershoufang/20030117710100205273.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,中楼层(共18层),2012年建,2室2厅,83.68平米,西,1,11天前发布
1924,人民公园标准套三采光充足视野好，适合居住，不临街,https://cd.ke.com/ershoufang/20030117710100204763.html,忠孝巷8号,https://cd.ke.com/xiaoqu/1620023652596630/,高楼层(共7层),1994年建,3室1厅,86.58平米,东南,0,11天前发布
1925,东坡小区套三单卫有装修南北朝向,https://cd.ke.com/ershoufang/20030117710100201992.html,东坡小区,https://cd.ke.com/xiaoqu/1611041785771/,低楼层(共7层),1998年建,3室2厅,83.4平米,南,2,11天前发布
1926,二十一世纪花园三期中间楼层套三双卫,https://cd.ke.com/ershoufang/20030117710100198534.html,二十一世纪花园三期,https://cd.ke.com/xiaoqu/1611043447758/,中楼层(共8层),2003年建,3室2厅,114平米,南,10,11天前发布
1927,水木光华套三户型，房东诚心出售。,https://cd.ke.com/ershoufang/20030117710100194339.html,水木光华,https://cd.ke.com/xiaoqu/1611041807591/,中楼层(共6层),2004年建,3室2厅,103.97平米,南,2,11天前发布
1928,光华杏林中楼层标准套一带大阳台,https://cd.ke.com/ershoufang/20030117710100193524.html,光华杏林,https://cd.ke.com/xiaoqu/1611041605688/,中楼层(共21层),2010年建,1室1厅,50平米,北,9,11天前发布
1929,中大君悦金沙七期君逸院2室2厅西南,https://cd.ke.com/ershoufang/20030117710100192598.html,中大君悦金沙七期君逸院,https://cd.ke.com/xiaoqu/1611047383909/,中楼层(共15层),2014年建,2室2厅,86.23平米,西南,0,11天前发布
1930,天邑花园3室1厅西,https://cd.ke.com/ershoufang/20030117710100188351.html,天邑花园,https://cd.ke.com/xiaoqu/1611041583927/,低楼层(共11层),2008年建,3室1厅,113平米,西,0,11天前发布
1931,通透套四住家装修中间楼层不临街,https://cd.ke.com/ershoufang/20030117710100186921.html,中大君悦金沙五期,https://cd.ke.com/xiaoqu/1611043864610/,中楼层(共23层),2012年建,4室2厅,134.66平米,西,7,11天前发布
1932,阳城心灵家园，居家大套三。。.,https://cd.ke.com/ershoufang/20030117710100186255.html,心灵家园,https://cd.ke.com/xiaoqu/1611047974363/,中楼层(共20层),2013年建,3室2厅,130.53平米,西,7,11天前发布
1933,蓝光COCO金沙三期朝西对中庭精装自住套三！,https://cd.ke.com/ershoufang/20030117710100184290.html,蓝光COCO金沙三期,https://cd.ke.com/xiaoqu/1611050190095/,低楼层(共22层),2015年建,3室1厅,62.07平米,西南,4,11天前发布
1934,清水河畔1室1厅东,https://cd.ke.com/ershoufang/20030117710100182698.html,清水河畔,https://cd.ke.com/xiaoqu/1611041558279/,高楼层(共23层),2008年建,1室1厅,50平米,东,0,11天前发布
1935,人民公园地铁口低楼层标准套一名宿装修拎包入住,https://cd.ke.com/ershoufang/20030117710100175817.html,蜀华街44号,https://cd.ke.com/xiaoqu/1611062694885/,低楼层(共7层)2室1厅,48.05平米,东南,,,10,11天前发布
1936,光华公屋二期标准大套二、小区干净卫生,https://cd.ke.com/ershoufang/20030117710100175386.html,光华公屋二期,https://cd.ke.com/xiaoqu/3011056018329/,中楼层(共7层),2004年建,2室2厅,92.91平米,南,2,11天前发布
1937,标准套二+户型方正+采光好+视野开阔,https://cd.ke.com/ershoufang/20030117710100169288.html,锦天国际,https://cd.ke.com/xiaoqu/3011053776089/,中楼层(共32层),2009年建,2室2厅,88.67平米,东,4,11天前发布
1938,光华杏林3室1厅南北,https://cd.ke.com/ershoufang/20030117710100165742.html,光华杏林,https://cd.ke.com/xiaoqu/1611041605688/,中楼层(共21层),2010年建,3室1厅,118.03平米,南北,1,11天前发布
1939,此房诚心出售交通便利出行方便,https://cd.ke.com/ershoufang/20030117710100159616.html,方池街33号,https://cd.ke.com/xiaoqu/169099582386980/,低楼层(共7层)2室1厅,42.97平米,东南,,,25,11天前发布
1940,东城根上街4号3室1厅北南,https://cd.ke.com/ershoufang/20030117710100155647.html,东城根上街4号,https://cd.ke.com/xiaoqu/167828172976939/,高楼层(共7层),1992年建,3室1厅,101.45平米,北南,1,11天前发布
