,房屋名称,房屋链接,房屋位置,房屋位置链接,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
2282,光华馨地2室1厅北,https://cd.ke.com/ershoufang/20021417710100126958.html,光华馨地,https://cd.ke.com/xiaoqu/1611041580934/,低楼层(共11层),2006年建,2室1厅,80.37平米,北,0,27天前发布
2283,光华岁月一期中等装修套二，带花园,https://cd.ke.com/ershoufang/20021417710100126761.html,光华岁月一期,https://cd.ke.com/xiaoqu/1611044611253/,低楼层(共6层),2006年建,2室1厅,108平米,东南,4,27天前发布
2284,建发金沙里套一，高楼层，带阳台，采光好，精装修,https://cd.ke.com/ershoufang/20021417710100126129.html,建发金沙里,https://cd.ke.com/xiaoqu/1611046452705/,高楼层(共32层),2012年建,1室0厅,46平米,东南,0,27天前发布
2285,金沙揽胜一期不临街跃层户型居家装修,https://cd.ke.com/ershoufang/20021417710100123942.html,金沙揽胜一期,https://cd.ke.com/xiaoqu/1611041619421/,低楼层(共7层),2007年建,2室1厅,43.38平米,北,21,27天前发布
2286,青羊区草市街电梯小高层跃层精装,https://cd.ke.com/ershoufang/20021417710100123410.html,正成香域,https://cd.ke.com/xiaoqu/1611059036836/,高楼层(共6层),2005年建,2室2厅,54.56平米,东南,3,27天前发布
2287,大面积单价低中间楼层通透户型,https://cd.ke.com/ershoufang/20021417710100123328.html,清水河畔,https://cd.ke.com/xiaoqu/1611041558279/,中楼层(共23层),2008年建,3室2厅,118.42平米,南,0,27天前发布
2288,不临街无遮挡采光好交通便利带电梯明厨明卫,https://cd.ke.com/ershoufang/20021417710100115474.html,光华馨地,https://cd.ke.com/xiaoqu/1611041580934/,中楼层(共11层),2006年建,2室2厅,83.51平米,东,2,27天前发布
2289,朗基龙堂精装标准套三，对中庭，双面采光。,https://cd.ke.com/ershoufang/20021417710100114347.html,朗基龙堂,https://cd.ke.com/xiaoqu/1611041619788/,低楼层(共27层),2010年建,3室2厅,94.26平米,东西,33,27天前发布
2290,大套三，中间楼层，采光好，带大阳台，视野开阔.,https://cd.ke.com/ershoufang/20021417710100114256.html,光华杏林,https://cd.ke.com/xiaoqu/1611041605688/,中楼层(共21层),2010年建,3室1厅,117.88平米,南,4,27天前发布
2291,香格里拉花园3室1厅西,https://cd.ke.com/ershoufang/20021417710100113712.html,香格里拉花园,https://cd.ke.com/xiaoqu/1611042981259/,低楼层(共11层),2002年建,3室1厅,108平米,西,7,27天前发布
2292,天合凯旋城3室1厅东,https://cd.ke.com/ershoufang/20021417710100113258.html,天合凯旋城,https://cd.ke.com/xiaoqu/1611041583632/,低楼层(共31层),2008年建,3室1厅,124平米,东,3,27天前发布
2293,天邑花园中庭向阳电梯高楼层平层3室2厅2卫生间,https://cd.ke.com/ershoufang/20021417710100113533.html,天邑花园,https://cd.ke.com/xiaoqu/1611041583927/,高楼层(共11层),2008年建,3室2厅,132.67平米,东南,16,27天前发布
2294,光华苑二期多层标准套二，采光好,https://cd.ke.com/ershoufang/20021417710100112830.html,光华苑二期,https://cd.ke.com/xiaoqu/3011056025911/,高楼层(共7层),1998年建,2室1厅,75.81平米,南北,11,27天前发布
2295,红墙巷房屋出售，街道干净整洁，装修保养良好,https://cd.ke.com/ershoufang/20021417710100105711.html,红墙巷36号,https://cd.ke.com/xiaoqu/1620025876362025/,中楼层(共5层),1990年建,2室1厅,59平米,东南,8,27天前发布
2296,凯德风尚1室0厅南,https://cd.ke.com/ershoufang/20021417710100103745.html,凯德风尚,https://cd.ke.com/xiaoqu/1611043174238/,地下室(共1层)1室0厅,33.08平米,南,,,0,27天前发布
2297,万科金色领域4室2厅南,https://cd.ke.com/ershoufang/20021417710100101241.html,万科金色领域,https://cd.ke.com/xiaoqu/1611044699628/,高楼层(共24层),2012年建,4室2厅,126平米,南,0,27天前发布
2298,房简单装修，有阳台，安静。户型方正有装修。,https://cd.ke.com/ershoufang/20021417710100100528.html,左右,https://cd.ke.com/xiaoqu/1611041556995/,中楼层(共25层),2010年建,2室1厅,61平米,南,0,27天前发布
2299,此房户型通透，视野好，临河，看河景，带入户,https://cd.ke.com/ershoufang/20021317710100124875.html,天合凯旋天际湾,https://cd.ke.com/xiaoqu/1611044806458/,低楼层(共35层),2011年建,2室2厅,85平米,东,0,28天前发布
2300,SG珊顿道1室1厅东南,https://cd.ke.com/ershoufang/20021317710100122720.html,SG珊顿道,https://cd.ke.com/xiaoqu/1611063132045/,中楼层(共41层),2016年建,1室1厅,52.35平米,东南,10,28天前发布
2301,置信丽都玉园领邸1室0厅东东南,https://cd.ke.com/ershoufang/20021317710100122814.html,置信丽都玉园领邸,https://cd.ke.com/xiaoqu/1611048020203/,地下室(共1层),2007年建,1室0厅,44.53平米,东东南,0,28天前发布
2302,青羊区内金沙次新小区，客厅对别墅。有车位价格另计,https://cd.ke.com/ershoufang/20021317710100121899.html,欧韵金沙,https://cd.ke.com/xiaoqu/1611049131458/,高楼层(共18层),2013年建,2室2厅,85.81平米,南,1,28天前发布
2303,成都花园上城朝南三房中庭不临街,https://cd.ke.com/ershoufang/20021317710100118834.html,成都花园上城,https://cd.ke.com/xiaoqu/1611041601163/,中楼层(共22层),2008年建,3室1厅,103.65平米,南,24,28天前发布
2304,万科金色领域2室1厅东,https://cd.ke.com/ershoufang/20021317710100116955.html,万科金色领域,https://cd.ke.com/xiaoqu/1611044699628/,中楼层(共24层),2012年建,2室1厅,80.79平米,东,2,28天前发布
2305,成都西门二环内小面积低总价购房无压力,https://cd.ke.com/ershoufang/20021317710100109132.html,澄江街5号,https://cd.ke.com/xiaoqu/1611058525631/,高楼层(共7层),1998年建,1室2厅,41.35平米,南,0,28天前发布
2306,西门2.5环保利精装跃层！！！,https://cd.ke.com/ershoufang/20021317710100107480.html,保利贝森公馆,https://cd.ke.com/xiaoqu/1611047088028/,低楼层(共29层),2013年建,4室2厅,188.04平米,南,7,28天前发布
2307,标准负一楼产权车位出售子母车位！！！就在电梯口！,https://cd.ke.com/ershoufang/20021317710100106859.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,地下室(共1层),2016年建,1室0厅,43.12平米,南,0,28天前发布
2308,全南户型客厅卧室双阳台对中庭安静中间楼层,https://cd.ke.com/ershoufang/20021317710100105613.html,元益花园,https://cd.ke.com/xiaoqu/1611043140046/,中楼层(共21层),2014年建,2室2厅,85.69平米,南,2,28天前发布
2309,齐力碧水湾2室1厅南,https://cd.ke.com/ershoufang/20021317710100104895.html,齐力碧水湾,https://cd.ke.com/xiaoqu/1611041579253/,低楼层(共18层),2007年建,2室1厅,86.03平米,南,2,28天前发布
2310,锦桂苑套二3个阳台不临街中间楼层,https://cd.ke.com/ershoufang/20021317710100104697.html,锦桂苑,https://cd.ke.com/xiaoqu/1611041843351/,中楼层(共7层),1999年建,2室2厅,80.22平米,西北,0,28天前发布
2311,正黄金域国际1室1厅西南,https://cd.ke.com/ershoufang/20021317710100104537.html,正黄金域国际,https://cd.ke.com/xiaoqu/1611061126859/,中楼层(共27层),2012年建,1室1厅,48.9平米,西南,0,28天前发布
2312,青羊区三环内二十一世纪花园一期套三不临街安静,https://cd.ke.com/ershoufang/20021217710100120955.html,二十一世纪花园一期,https://cd.ke.com/xiaoqu/1620020601436326/,中楼层(共8层),2003年建,3室2厅,112.4平米,南,21,29天前发布
2313,西子新上套二双卫，户型通透，格局好，配套设施齐全,https://cd.ke.com/ershoufang/20021217710100119992.html,中铁西子香荷,https://cd.ke.com/xiaoqu/1611041555455/,低楼层(共33层),2010年建,2室2厅,91.68平米,东,23,29天前发布
2314,优品道一期4室1厅南,https://cd.ke.com/ershoufang/20021217710100117919.html,优品道一期,https://cd.ke.com/xiaoqu/1617975788973477/,高楼层(共6层),2006年建,4室1厅,178.49平米,南,19,29天前发布
2315,生活立方套二户型方正，客厅对小区中庭，有装修,https://cd.ke.com/ershoufang/20021217710100112685.html,生活立方,https://cd.ke.com/xiaoqu/1611041806081/,低楼层(共11层),2003年建,2室1厅,85.54平米,东,8,29天前发布
2316,蓝光套四，精装修，可以拎包入住。,https://cd.ke.com/ershoufang/20021217710100111832.html,蓝光SOFA社区,https://cd.ke.com/xiaoqu/1611048335846/,低楼层(共20层),2011年建,4室2厅,96平米,东南,0,29天前发布
2317,东坡小区通透户型小套三,https://cd.ke.com/ershoufang/20021217710100111450.html,东坡小区,https://cd.ke.com/xiaoqu/1611041785771/,中楼层(共7层),2000年建,3室2厅,87.4平米,东南,10,29天前发布
2318,鼓楼世家标准套二+客厅卧室带阳台+采光好,https://cd.ke.com/ershoufang/20021217710100110812.html,鼓楼世家,https://cd.ke.com/xiaoqu/3011053763236/,中楼层(共32层),2006年建,2室1厅,87.69平米,东,4,29天前发布
2319,标准套一、中楼层、采光充足、配套设施全、交通便利。,https://cd.ke.com/ershoufang/20021217710100109582.html,荣盛花语城,https://cd.ke.com/xiaoqu/1611063648395/,中楼层(共20层),2014年建,1室1厅,45.25平米,东,0,29天前发布
2320,乐摩筑精装套一，朝东，户型方正，拎包入住,https://cd.ke.com/ershoufang/20021217710100105027.html,乐摩筑,https://cd.ke.com/xiaoqu/1611041620915/,中楼层(共26层),2010年建,1室1厅,50.68平米,东,1,29天前发布
2321,铸信境界1室0厅南,https://cd.ke.com/ershoufang/20021217710100102857.html,铸信境界,https://cd.ke.com/xiaoqu/1611041556151/,地下室(共层)1室0厅,29.38平米,南,,,0,29天前发布
2322,套三，客厅带阳台，实用面积大。看房提前预约,https://cd.ke.com/ershoufang/20021217710100102530.html,铸信境界,https://cd.ke.com/xiaoqu/1611041556151/,低楼层(共28层),2009年建,3室1厅,89.67平米,南,10,29天前发布
2323,简装套三离地铁近房屋方正采光好,https://cd.ke.com/ershoufang/20021217710100101727.html,清江苑,https://cd.ke.com/xiaoqu/1620026460944873/,高楼层(共7层)3室2厅,119.92平米,南,,,12,29天前发布
2324,清水路苑3室2厅北,https://cd.ke.com/ershoufang/20021217710100101034.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,高楼层(共18层),2012年建,3室2厅,89.22平米,北,1,29天前发布
2325,保利金香槟自住套二进门带入户,https://cd.ke.com/ershoufang/20021217710100100747.html,保利金香槟,https://cd.ke.com/xiaoqu/1611043451443/,高楼层(共18层),2012年建,2室1厅,89.9平米,东北,16,29天前发布
2326,恒大广场中间楼层朝东可能电视塔,https://cd.ke.com/ershoufang/20021117710100124669.html,恒大广场,https://cd.ke.com/xiaoqu/167512833405709/,中楼层(共53层),2016年建,1室1厅,66.73平米,东南,15,30天前发布
2327,光华逸家经典小套三对中庭安静舒适,https://cd.ke.com/ershoufang/20021117710100120516.html,光华逸家,https://cd.ke.com/xiaoqu/1611047799476/,中楼层(共22层),2014年建,3室1厅,67.55平米,东,44,30天前发布
2328,精装修，带家具家电，视野开阔，管理严格，地铁口,https://cd.ke.com/ershoufang/20021117710100119842.html,壹号公馆,https://cd.ke.com/xiaoqu/1611059498854/,中楼层(共29层),2008年建,1室1厅,75.93平米,南,5,30天前发布
2329,光华馨地1室1厅南,https://cd.ke.com/ershoufang/20021117710100117149.html,光华馨地,https://cd.ke.com/xiaoqu/1611041580934/,低楼层(共11层),2006年建,1室1厅,54.89平米,南,1,30天前发布
2330,好房套三精装修双卫拎包入住,https://cd.ke.com/ershoufang/20021117710100114862.html,金沙西园四期,https://cd.ke.com/xiaoqu/1611041586813/,高楼层(共26层),2009年建,3室2厅,89.32平米,东南,5,30天前发布
2331,碧华邻小区套四朝南不临街一梯两户,https://cd.ke.com/ershoufang/20021117710100114729.html,碧华邻,https://cd.ke.com/xiaoqu/1611041574805/,低楼层(共18层),2007年建,4室2厅,172.07平米,南,4,30天前发布
2332,青羊教师公寓2室1厅南,https://cd.ke.com/ershoufang/20021117710100113391.html,青羊教师公寓,https://cd.ke.com/xiaoqu/1611041881449/,高楼层(共7层),2000年建,2室1厅,77.83平米,南,7,30天前发布
2333,此房产权满两年，不临街，朝南的，采光很不错。,https://cd.ke.com/ershoufang/20021117710100108964.html,金阳易诚国际,https://cd.ke.com/xiaoqu/1611043100741/,中楼层(共22层),2010年建,2室2厅,76.11平米,南,13,30天前发布
2334,清溪雅筑有装修套二出售带家具家电,https://cd.ke.com/ershoufang/20021117710100108518.html,清溪雅筑,https://cd.ke.com/xiaoqu/1611047819375/,低楼层(共18层),2012年建,2室1厅,74.95平米,东,33,30天前发布
2335,保利精装带地暖套三，诚心出售，满两年，朝南全中庭,https://cd.ke.com/ershoufang/20021117710100104425.html,保利香槟光华,https://cd.ke.com/xiaoqu/1611060968918/,高楼层(共21层),2014年建,3室2厅,88.42平米,南北,2,30天前发布
2336,青羊区北大街88号电梯房有装修,https://cd.ke.com/ershoufang/20021117710100101619.html,天盛壹中心,https://cd.ke.com/xiaoqu/3011053885843/,中楼层(共31层),2008年建,1室0厅,31.21平米,东东南,0,30天前发布
2337,0.5环，人民公园，2014年电梯房,https://cd.ke.com/ershoufang/20021017710100121655.html,汇厦少城琴台府,https://cd.ke.com/xiaoqu/1611061160243/,高楼层(共36层),2014年建,3室2厅,100.85平米,东南,15,1月前发布
2338,清溪雅筑套二不临街,https://cd.ke.com/ershoufang/20021017710100121162.html,清溪雅筑,https://cd.ke.com/xiaoqu/1611047819375/,高楼层(共18层),2012年建,2室1厅,79.42平米,东,107,1月前发布
2339,精装套四双卫，中间楼层，朝向好，采光好,https://cd.ke.com/ershoufang/20021017710100120267.html,铸信境界,https://cd.ke.com/xiaoqu/1611041556151/,中楼层(共28层),2009年建,4室2厅,140.13平米,南,6,1月前发布
2340,光华馨地2室1厅西,https://cd.ke.com/ershoufang/20021017710100117158.html,光华馨地,https://cd.ke.com/xiaoqu/1611041580934/,中楼层(共11层),2006年建,2室1厅,83平米,西,23,1月前发布
2341,看房预约，有装修套一，视野好。,https://cd.ke.com/ershoufang/20021017710100113232.html,光华揽胜,https://cd.ke.com/xiaoqu/1611041605622/,高楼层(共34层),2010年建,1室1厅,50.35平米,东,24,1月前发布
2342,西苑公寓标准套三双卫，中间楼层，采光好,https://cd.ke.com/ershoufang/20021017710100111194.html,西苑公寓,https://cd.ke.com/xiaoqu/3011056058768/,中楼层(共7层),2000年建,3室2厅,156.06平米,东,1,1月前发布
2343,多层套二，不临街，满二年，户型方正。,https://cd.ke.com/ershoufang/20021017710100107739.html,清溪南街11号,https://cd.ke.com/xiaoqu/167626862375269/,低楼层(共7层),1997年建,2室1厅,55.35平米,西南,0,1月前发布
2344,保利香槟套二，楼层好，采光充足，无增值税,https://cd.ke.com/ershoufang/20021017710100104868.html,保利香槟光华,https://cd.ke.com/xiaoqu/1611060968918/,中楼层(共18层),2014年建,2室1厅,55.97平米,西,16,1月前发布
2345,浣花溪公园优质套三双卫小区环境好,https://cd.ke.com/ershoufang/20021017710100103059.html,青华路8号,https://cd.ke.com/xiaoqu/1611058723373/,高楼层(共6层),2001年建,3室2厅,102.6平米,南,1,1月前发布
2346,标准套三户型方正安静不临街,https://cd.ke.com/ershoufang/20021017710100102095.html,朗诗西溪里,https://cd.ke.com/xiaoqu/1611062695359/,低楼层(共33层),2016年建,3室1厅,70.17平米,南,11,1月前发布
2347,俊发时光俊园2室2厅东,https://cd.ke.com/ershoufang/20020917710100118021.html,俊发时光俊园,https://cd.ke.com/xiaoqu/1611049464265/,低楼层(共21层),2014年建,2室2厅,76.03平米,东,2,1月前发布
2348,清河阳光精装修大套二，价格美丽，业主诚心,https://cd.ke.com/ershoufang/20020917710100116033.html,清河阳光,https://cd.ke.com/xiaoqu/1611043168201/,中楼层(共18层),2010年建,2室1厅,89.04平米,东南,6,1月前发布
2349,乐摩筑，精装套一，朝东，户型方正带生活阳台,https://cd.ke.com/ershoufang/20020917710100113428.html,乐摩筑,https://cd.ke.com/xiaoqu/1611041620915/,高楼层(共26层),2010年建,1室1厅,50平米,东南,1,1月前发布
2350,清水房朝南临小街不吵视野开阔采光好,https://cd.ke.com/ershoufang/20020917710100109849.html,光华碧邻,https://cd.ke.com/xiaoqu/1611047773909/,高楼层(共21层),2013年建,2室2厅,78.67平米,东南,0,1月前发布
2351,青羊区培风路欧苑套二,https://cd.ke.com/ershoufang/20020917710100107980.html,欧苑,https://cd.ke.com/xiaoqu/3011053177523/,低楼层(共18层),2011年建,2室1厅,82平米,东南,0,1月前发布
2352,精装三房，朝南对中庭产权满两年，房东诚心出售,https://cd.ke.com/ershoufang/20020917710100103838.html,英国小镇彩舞园,https://cd.ke.com/xiaoqu/3011053383532/,低楼层(共6层),2012年建,3室1厅,86.97平米,南,3,1月前发布
2353,清溪南街府南新区套三！！！！！！！！！！！！！,https://cd.ke.com/ershoufang/20020917710100103441.html,清溪南街20号,https://cd.ke.com/xiaoqu/1611061102932/,中楼层(共7层),1997年建,3室2厅,116.12平米,南,0,1月前发布
2354,西园四期东南朝向对中庭套二！户型无浪费！自住装修,https://cd.ke.com/ershoufang/20020817710100116793.html,金沙西园四期,https://cd.ke.com/xiaoqu/1611041586813/,中楼层(共26层),2009年建,2室2厅,89.53平米,南,3,1月前发布
2355,非遗地铁口套三视野好户型方正,https://cd.ke.com/ershoufang/20020817710100110421.html,佳兆业广场,https://cd.ke.com/xiaoqu/166988596260316/,中楼层(共15层)3室1厅,87平米,西,,,4,1月前发布
2356,青羊区，精装套二，户型方正，保养好，拎包入住。,https://cd.ke.com/ershoufang/20020817710100108794.html,小福建营巷11号,https://cd.ke.com/xiaoqu/1620039545701072/,低楼层(共3层),1990年建,2室1厅,73.84平米,南北,3,1月前发布
2357,石室旁标准套二南北通透中间楼层,https://cd.ke.com/ershoufang/20020817710100108622.html,文庙西街6号,https://cd.ke.com/xiaoqu/3011053919207/,中楼层(共7层),1996年建,2室1厅,66.78平米,南北,21,1月前发布
2358,金鹏街套三，标准户型，明厨明卫，安静舒适,https://cd.ke.com/ershoufang/20020817710100106188.html,金鹏街176号院,https://cd.ke.com/xiaoqu/1611049253331/,高楼层(共6层),2000年建,3室2厅,101.25平米,东,0,1月前发布
2359,青羊万达旁居家套二看房方便,https://cd.ke.com/ershoufang/20020817710100102083.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,高楼层(共18层),2012年建,2室2厅,81.81平米,东,2,1月前发布
2360,青羊区外金沙套三双卫纯清水对中庭,https://cd.ke.com/ershoufang/20020717710100121325.html,海亮樾金沙,https://cd.ke.com/xiaoqu/1611062687250/,高楼层(共22层),2016年建,3室2厅,106.39平米,西北,7,1月前发布
2361,生态河景别墅，正看清水河，客厅挑高六米，精装修,https://cd.ke.com/ershoufang/20020717710100120614.html,置信丽都玉园领邸,https://cd.ke.com/xiaoqu/1611048020203/,中楼层(共5层),2007年建,4室2厅,264.07平米,西南,0,1月前发布
2362,培风小区200号1室1厅南,https://cd.ke.com/ershoufang/20020717710100118396.html,培风小区200号,https://cd.ke.com/xiaoqu/1611041789163/,中楼层(共6层),2000年建,1室1厅,42.08平米,南,0,1月前发布
2363,乐摩筑，精装大套一，双阳台，户型方正，拎包入住,https://cd.ke.com/ershoufang/20020717710100110811.html,乐摩筑,https://cd.ke.com/xiaoqu/1611041620915/,高楼层(共26层),2010年建,1室1厅,60平米,北,4,1月前发布
2364,清水路苑简装套二对中庭*买即收租,https://cd.ke.com/ershoufang/20020617710100117097.html,清水路苑,https://cd.ke.com/xiaoqu/1611057410255/,低楼层(共18层),2012年建,2室1厅,89平米,南,0,1月前发布
2365,青羊区培风路美苑优质套一,https://cd.ke.com/ershoufang/20020617710100112347.html,美苑(青羊),https://cd.ke.com/xiaoqu/1611043104297/,高楼层(共18层),2000年建,1室1厅,49平米,南,9,1月前发布
2366,金沙岁月电梯套二不临街采光好户型方正,https://cd.ke.com/ershoufang/20020617710100109258.html,金沙岁月,https://cd.ke.com/xiaoqu/1611041793167/,中楼层(共12层),2005年建,2室1厅,73.01平米,东南,18,1月前发布
2367,青森小区2室1厅东西,https://cd.ke.com/ershoufang/20020617710100105080.html,青森小区,https://cd.ke.com/xiaoqu/1611041804208/,高楼层(共7层),1998年建,2室1厅,81平米,东西,0,1月前发布
2368,青羊区精装修套三双卫v对中庭,https://cd.ke.com/ershoufang/20020617710100104792.html,长虹和悦府,https://cd.ke.com/xiaoqu/1611063890469/,高楼层(共20层),2015年建,3室2厅,86.58平米,南北,7,1月前发布
2369,花样年华新街坊二期1室1厅东南,https://cd.ke.com/ershoufang/20020617710100102655.html,花样年华新街坊二期,https://cd.ke.com/xiaoqu/1611059316102/,低楼层(共25层),2009年建,1室1厅,46.9平米,东南,4,1月前发布
2370,浣花小区3室2厅南,https://cd.ke.com/ershoufang/20020517710100122161.html,浣花小区,https://cd.ke.com/xiaoqu/3011052273251/,中楼层(共6层),2000年建,3室2厅,84.03平米,南,34,1月前发布
2371,罗马国际1室0厅东东南,https://cd.ke.com/ershoufang/20020517710100120254.html,罗马国际,https://cd.ke.com/xiaoqu/1611059485993/,高楼层(共20层),2006年建,1室0厅,41.84平米,东东南,0,1月前发布
2372,21三期中间楼层南北通透朝中庭,https://cd.ke.com/ershoufang/20020517710100119524.html,二十一世纪花园三期,https://cd.ke.com/xiaoqu/1611043447758/,中楼层(共8层),2000年建,3室2厅,137.28平米,南,4,1月前发布
2373,荣盛花语城套二带大平台拎包入住,https://cd.ke.com/ershoufang/20020517710100114270.html,荣盛花语城,https://cd.ke.com/xiaoqu/1611063648395/,低楼层(共20层),2014年建,3室1厅,60.03平米,西,5,1月前发布
2374,欧韵金沙1室1厅南北,https://cd.ke.com/ershoufang/20020517710100114144.html,欧韵金沙,https://cd.ke.com/xiaoqu/1611049131458/,高楼层(共15层),2013年建,1室1厅,51.1平米,南北,1,1月前发布
2375,攀钢苑2室1厅南北,https://cd.ke.com/ershoufang/20020517710100108587.html,攀钢苑,https://cd.ke.com/xiaoqu/1611041880861/,低楼层(共7层),1995年建,2室1厅,55平米,南北,0,1月前发布
2376,碧华邻精装修套二大阳台对小区中庭随时看房,https://cd.ke.com/ershoufang/20020517710100103827.html,碧华邻,https://cd.ke.com/xiaoqu/1611041574805/,中楼层(共18层),2007年建,2室1厅,93.79平米,东,4,1月前发布
2377,满两年，精装修，视野开阔采光充足，配套设施齐全,https://cd.ke.com/ershoufang/20020517710100102023.html,中铁西子香荷,https://cd.ke.com/xiaoqu/1611041555455/,高楼层(共33层),2010年建,2室1厅,80.25平米,东南,1,1月前发布
2378,标准套一精装修户型方正,https://cd.ke.com/ershoufang/20020517710100100554.html,颐和京都,https://cd.ke.com/xiaoqu/1611041624486/,中楼层(共29层),2016年建,1室1厅,50平米,北,0,1月前发布
2379,保利香槟光华4室1厅南,https://cd.ke.com/ershoufang/20020417710100119259.html,保利香槟光华,https://cd.ke.com/xiaoqu/1611060968918/,低楼层(共21层),2014年建,4室1厅,118.71平米,南,8,1月前发布
2380,锦青苑3室1厅东南,https://cd.ke.com/ershoufang/20020417710100116023.html,锦青苑,https://cd.ke.com/xiaoqu/1611041923697/,中楼层(共7层),2000年建,3室1厅,113.9平米,东南,2,1月前发布
2381,标准套一中间楼层视野采光好装修好,https://cd.ke.com/ershoufang/20020417710100115878.html,尊城国际,https://cd.ke.com/xiaoqu/1611061067228/,高楼层(共36层),2012年建,1室1厅,68.36平米,西北,3,1月前发布
2382,一梯两户标准套三，有装修，看房预约。,https://cd.ke.com/ershoufang/20020417710100111525.html,东坡小区,https://cd.ke.com/xiaoqu/1611041785771/,中楼层(共7层),2000年建,3室2厅,87.68平米,南北,1,1月前发布
2383,小户型总价低采光好，视野开阔看房方便,https://cd.ke.com/ershoufang/20020417710100102676.html,时代凯悦,https://cd.ke.com/xiaoqu/1611058909990/,高楼层(共24层),2006年建,1室0厅,37.02平米,东南,0,1月前发布
2384,丽舍滨江2室1厅南北,https://cd.ke.com/ershoufang/20020317710100119016.html,丽舍滨江,https://cd.ke.com/xiaoqu/3011053921703/,中楼层(共10层),2006年建,2室1厅,79.84平米,南北,0,1月前发布
2385,江郊庭院3室2厅南,https://cd.ke.com/ershoufang/20020317710100118765.html,江郊庭院,https://cd.ke.com/xiaoqu/1611041616138/,高楼层(共11层),2006年建,3室2厅,121.08平米,南,2,1月前发布
2386,紫御熙庭2室1厅东南,https://cd.ke.com/ershoufang/20020317710100117878.html,紫御熙庭,https://cd.ke.com/xiaoqu/166991243915920/,低楼层(共21层),2016年建,2室1厅,70平米,东南,1,1月前发布
2387,太行朗诗金沙城新楼盘大套三出售,https://cd.ke.com/ershoufang/20020317710100115861.html,太行朗诗金沙城一期,https://cd.ke.com/xiaoqu/1620040330178226/,高楼层(共21层),2017年建,3室2厅,111.28平米,南北,0,1月前发布
2388,清溪雅筑标准套三位置好对中庭采光好，拎包入住！,https://cd.ke.com/ershoufang/20020317710100114477.html,清溪雅筑,https://cd.ke.com/xiaoqu/1611047819375/,中楼层(共18层),2012年建,3室1厅,89.33平米,南,10,1月前发布
2389,保利香槟光华2室1厅南,https://cd.ke.com/ershoufang/20020317710100113011.html,保利香槟光华,https://cd.ke.com/xiaoqu/1611060968918/,中楼层(共14层),2014年建,2室1厅,54平米,南,0,1月前发布
2390,水岸丽舍，跃层套二，有装修，看府河房东自住,https://cd.ke.com/ershoufang/20020317710100106494.html,水岸丽舍,https://cd.ke.com/xiaoqu/3011053797299/,中楼层(共15层),2003年建,2室1厅,100.75平米,南北,8,1月前发布
2391,蓝光coco金沙自住装满两年无增值税看房预约,https://cd.ke.com/ershoufang/20020317710100104515.html,蓝光COCO金沙三期,https://cd.ke.com/xiaoqu/1611050190095/,高楼层(共22层),2015年建,3室2厅,62.16平米,西南,16,1月前发布
2392,金沙海棠套二双卫对中庭精装修,https://cd.ke.com/ershoufang/20020317710100104440.html,金沙海棠,https://cd.ke.com/xiaoqu/1611041589970/,中楼层(共18层),2012年建,2室2厅,93.18平米,东,26,1月前发布
2393,蓝光套二，开发商装修，拎包入住,https://cd.ke.com/ershoufang/20020317710100102485.html,蓝光SOFA社区,https://cd.ke.com/xiaoqu/1611048335846/,中楼层(共20层),2011年建,2室2厅,71.26平米,西,0,1月前发布
2394,英国小镇套三出售，看房方便，提前联系！！！,https://cd.ke.com/ershoufang/20020317710100102027.html,英国小镇彩舞园,https://cd.ke.com/xiaoqu/3011053383532/,低楼层(共6层),2014年建,3室1厅,86.97平米,南,4,1月前发布
2395,府河边东南朝向精装套一无遮挡,https://cd.ke.com/ershoufang/20020317710100101678.html,时代天骄,https://cd.ke.com/xiaoqu/1611059246711/,高楼层(共28层),2003年建,1室1厅,54.57平米,东,6,1月前发布
